TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
201.4293333,0.202721,1.26612,0.0526601,0.212705,1.20665,0.244215,1.93794,0.19504,0.431666,0.616038,0.0348909,1.01351
201.472,0.0480916,1.13505,0.0454075,0.00909915,1.41995,0.318752,1.97939,0.232625,0.399622,0.572078,0.0689919,0.990444
201.5146667,9.67E-06,1.10334,0.0254884,0.190377,1.41936,0.313051,2.16218,0.133172,0.638922,0.659669,0.352069,0.873681
201.5573333,0.000201046,1.12268,0.00589091,0.175029,1.26412,0.174234,2.04378,0,0.476248,0.64497,0.532108,0.922186
201.6,0.0179939,1.06029,0.110159,0,1.11466,0.0514036,2.00142,0,0.12974,0.603225,0.674296,1.11117
201.6426667,0.00995032,1.11446,0.112099,0.00206946,1.09303,0.0690857,2.07317,0,0.0487825,0.594809,0.897808,1.09267
201.6853333,0.224746,1.00941,0.0757194,0,0.969318,0.163603,2.52102,0,0.0446269,0.565483,1.00839,1.12219
201.728,9.16E-05,0.972862,0.0289883,0.0399246,0.755126,0.284644,2.58368,0,0.0365244,0.59235,0.799252,1.19493
201.7706667,1.06E-05,1.37679,0.00218506,0.0140021,0.698897,0.352251,2.35491,0.0406469,0.0415991,0.618552,0.511478,1.2239
201.8133333,0.13429,1.73382,0.00280385,0.000932123,0.638911,0.342707,2.28203,0.337386,0.0409123,0.750529,0.265569,1.20862
201.856,0.15575,1.83273,0.000205841,0,0.535462,0.359858,2.25457,0.376667,0.0457099,0.797049,0.0353196,1.21697
201.8986667,0.000114252,1.72361,0.0875936,0,0.585831,0.450302,2.1339,0.0681003,0.0437716,0.56725,0.00581194,1.24757
201.9413333,0.000334594,1.42251,0.143141,0.00572415,0.587295,0.406383,2.26956,0,0.0821737,0.536545,0.0115608,1.53285
201.984,0.000219906,1.3794,0.624555,0.0418731,0.931844,0.172981,2.08406,0,0.133811,0.490587,0.134821,1.65118
202.0266667,0.000201722,1.28956,0.737388,0.0136182,1.07116,0.0776362,2.15866,0,0.0507589,0.707599,0.190617,1.47219
202.0693333,0.108563,1.2293,0.647278,0.00243598,1.08874,0,2.3716,0,0.0513833,0.81488,0.0486596,1.15012
202.112,0.273916,1.1555,0.00131089,0.518806,0.909915,0.00408833,2.62059,0,0.063278,1.00712,0.0320556,1.17578
202.1546667,0.0378822,1.09562,0.000784816,0.594525,0.502575,0.0150863,2.38883,0,0.0626843,1.01811,0.0161407,1.40855
202.1973333,0.000230218,0.993034,0,0.0239005,0.509042,0.0883355,2.23228,0,0.348927,1.12893,0.00587357,1.40481
202.24,3.60E-05,1.0008,0.104519,0.10118,0.616579,0.232583,1.99129,0,0.192039,1.15311,0,1.29241
202.2826667,0,0.905532,0.149722,0.146468,0.789891,0.382542,2.05945,0,0.0487107,1.01204,0,1.09447
202.3253333,0,0.846802,0.745602,0.06699,0.74532,0.692993,1.89792,0.2421,0.0602928,0.688434,0.400897,1.08013
202.368,0,0.875955,1.53337,0,0.782316,0.517299,1.12517,0.324326,0.26425,0.511333,0.760796,1.12994
202.4106667,0,1.03354,1.5527,0,0.695591,0.463318,1.32638,0.0790182,0.125394,0.466318,0.71478,0.964733
202.4533333,0,1.18449,1.42522,0.0023473,0,0.59903,1.45926,0.0900938,0.0861431,0.817861,0.688371,0.929415
202.496,0,1.24684,1.22445,0.000273859,0,0.746758,1.41598,0.0851812,0.648291,1.40593,0.639797,0.301255
202.5386667,0,1.42543,0.628727,0.0229709,0,0.611348,1.33726,0.0868564,1.00636,1.59798,0.546923,0
202.5813333,0.0227321,1.29686,0.649764,0.0304226,0.0335692,0.468561,1.16114,0.0966173,1.57246,1.56688,0,0.0905664
202.624,0.0174584,1.29116,0.900486,0.0310492,0.151377,0.297657,0.649323,0.077093,1.5655,1.59319,0,0.239299
202.6666667,0,1.30532,1.15292,0.048258,0.088377,0.269132,0.680864,0.0551011,1.27223,2.12037,0,0.21125
202.7093333,0,1.1694,1.20869,0.0319324,0.139281,0.206481,0.61869,0.0584437,1.1465,2.56352,0,0
202.752,0,1.13211,1.18232,0.0266453,0.334137,0.212002,0.509559,0.139512,1.05701,2.54311,0,0
202.7946667,0,1.25508,1.15074,0.132857,0.335021,0.146054,0.474798,0.325037,0.97308,2.51537,0,0
202.8373333,0.0618612,1.23638,0.937101,0.108378,0.31544,0.172641,0.471229,0.272333,0.975844,2.44475,0,0
202.88,0.411476,1.23587,0.796334,0.193435,0.142536,0.595499,0.594972,0.115219,1.47847,1.85641,0,0
202.9226667,0.636642,1.26351,0.639447,0.16501,0,0.798461,0.805555,0.0667511,1.98365,1.30968,0,0
202.9653333,0.711059,1.1061,0.949688,0.242073,0,0.742598,0.970439,0.0450867,2.38434,0.802916,0,0
203.008,0.145238,0.933238,1.27587,0.354231,0.0175096,0.925577,0.953828,0.0573513,2.33145,0.600855,0,0
203.0506667,0.0550684,1.17679,0.934886,0.289963,0.0361257,0.989483,0.9638,0.0528672,1.80349,0.767414,0,0.00542952
203.0933333,0.183478,1.27537,0.107117,1.03638,0.183833,0.76667,1.26469,0.0456629,1.48263,0.97939,0.0637478,0.00805386
203.136,0.286949,1.20429,0.0458407,1.10913,0.380623,0.484764,1.55087,0.0603461,1.53446,0.748576,0,0.149253
203.1786667,0.754891,1.54374,0.0850175,0.888158,0.0857366,0.318501,1.86807,0.0657056,1.46785,0.479765,0,0
203.2213333,0.982905,1.62364,0.267696,0.395232,0.0613281,0.0474359,2.09427,0.413447,1.51101,0.0923654,0,0.106588
203.264,0.877423,1.49938,0,0.344224,0.0813776,0.201483,2.28,0.580492,1.29346,0.180206,0,0.150147
203.3066667,1.02363,1.18052,0,0.450495,0.282328,0.324805,2.21245,0.481577,1.15815,0.270376,0,0.0741201
203.3493333,1.27702,0.912745,0,0.361052,0.0776229,0.433334,2.48845,0.401622,1.22864,0.474385,0,0.0377483
203.392,1.37877,0.793579,0.116817,0.191302,0.0158113,0.411454,2.64377,0.455088,1.41666,0.784238,0,0.0107405
203.4346667,1.02784,0.852529,0.792641,0.00180612,0,0.501518,2.30751,0.0466134,1.36415,0.624226,0,0
203.4773333,0.471078,1.03347,1.0696,0,0,0.815034,1.89416,0.035515,1.42552,0.440561,0,0.00120323
203.52,0.30818,1.17618,0.870215,0,0.0754345,0.993894,1.82594,0.0383791,1.38295,0.707258,0,0
203.5626667,0.563187,1.07741,0.519202,0,0.149367,1.07449,1.6543,0.0441953,1.25713,0.859414,0,0
203.6053333,0.803875,1.07905,0.259957,0.142699,0.157793,1.07363,1.38571,0.0470481,1.01223,0.780124,0,0
203.648,0.788857,1.04179,0.528167,0.0159576,0.0817731,0.956096,1.29305,0.24362,0.864327,0.716853,0.094782,0
203.6906667,0.69458,1.08585,0.803086,0,0.242954,0.741669,1.65091,0.52276,0.85139,0.51933,0.095123,0
203.7333333,0.642131,1.10284,0.845178,0,0.0812921,0.0920954,2.00462,0.667933,1.54386,0.446579,0.0269289,0.089867
203.776,0.23123,1.24323,0.806997,0,0.0746321,0.112066,1.89919,0.479406,1.77193,0.12382,0.0347936,0.52383
203.8186667,0.14741,1.09147,0.988321,0.0225346,0.0926122,0.16487,1.73741,0.0604559,1.84359,0,0.0798112,0.644088
203.8613333,0.105373,0.977636,0.967301,0.041394,0.216822,0.370839,1.38239,0.243155,1.71546,0.156357,0.226172,0.365018
203.904,0.425247,1.10057,0.539954,0.231424,0.328412,0.884773,0.630863,0.349653,1.10974,0.667229,0.304968,0
203.9466667,1.04613,1.25056,0.196626,0.0899008,0.138023,1.23084,0.654708,0.18223,1.16623,1.38571,0,0
203.9893333,0.973361,1.03891,0.209579,0.130091,0.112864,1.2236,0.918656,0.0428105,1.14248,1.63691,0,0
204.032,0.553319,1.0076,0.118494,0.0786498,0.060315,1.28232,1.13278,0.103165,1.57663,1.13362,0.119321,0
204.0746667,0.549546,0.972947,0.397055,0,0.384532,0.725038,0.407705,0.171118,2.21236,0.455628,0,0
204.1173333,0.687206,0.672527,0.368169,0.0015864,0.597805,0.14878,0.205854,0.170266,2.48496,0.484274,0.229715,0.0133545
204.16,0.803928,0.671928,0.221795,0,0.675622,0.0724966,0.209016,0.0822219,2.51275,0.646134,0.363662,0.00105359
204.2026667,0.803937,0.785129,0.196186,0,1.4189,0.302058,0.432374,0.0291201,2.10743,0.769347,0.34556,0.0332694
204.2453333,0.688545,0.807352,0.26403,0,1.85699,0.378205,0.583867,0.100387,1.76866,0.783152,0.171423,0.034042
204.288,0.0832663,0.879438,0.275433,0,1.98496,0.301466,0.64116,0.0601436,1.2056,0.748732,0.0577229,0.0168961
204.3306667,0.0542298,0.837602,0.173338,0.213091,2.0038,0.115023,0.757503,0.178327,1.11554,1.31614,0.00121988,0.0627028
204.3733333,0,1.03442,0.0923148,0.308543,2.06265,0.0926114,0.843291,0.257917,1.54798,1.2562,0,0
204.416,0.25183,1.21913,0.215289,0.338531,2.32304,0.154057,0.778153,0.0614752,1.94593,0.553194,0,0
204.4586667,0.464267,1.2019,0.221624,0.186764,2.50737,0.0880168,0.678705,0.0441763,2.10695,0.245047,0,0
204.5013333,0.820745,0.801096,0.163246,0,2.47029,0.138179,0.495733,0.179206,1.94736,0.228046,0,0
204.544,0.958931,0.670359,0.179253,0.24226,2.56436,0.237888,0.332496,0.131906,1.70921,0.221209,0,0.0134162
204.5866667,1.01382,0.722418,0.117037,0.853663,2.2002,0.289336,0.430139,0.302892,1.52591,0.137724,0,0.0275043
204.6293333,0.841435,0.764373,0.104221,0.987484,1.92074,0.285069,0.672874,0.299094,1.64617,0.14895,0,0.0380978
204.672,0.570759,0.721394,0.0663105,0.948618,1.9628,0.206117,0.917456,0.225532,1.60841,0.169097,0,0.0329292
204.7146667,0.297609,0.58695,0.0159589,0,2.53542,0.267881,1.03465,0.0398848,1.87096,0.30558,0,0
204.7573333,0.227721,0.627044,0.0318837,0.0114911,2.47133,0.719318,1.13361,0.0375714,1.26579,0.287751,0.0456345,0
204.8,0.130146,0.745865,0.0368718,0,1.95802,1.1164,1.25789,0.173882,1.07689,0.193917,0.0984188,0
204.8426667,0.115033,0.941183,0.0427335,0.274823,1.67341,0.739852,1.2021,0.505314,1.24245,0.108951,0.0545474,0
204.8853333,0.10136,1.24738,0.0278048,0.403331,1.6934,0.165771,1.1623,0.582776,1.38973,0.36702,0.000267922,0
204.928,0.106211,1.09348,0.00760123,0.157049,1.33025,0.474905,0.913812,0.666194,1.41082,0.928898,0.000791803,0
204.9706667,0.409985,0.751662,0,0,0.907521,0.682714,0.61656,0.436978,1.35813,1.14313,0.000845339,0
205.0133333,0.634337,0.61746,0,0,0.550561,0.820049,0.524381,0.102282,1.30341,1.21091,0.00097215,0
205.056,0.404846,1.01009,0.00653684,0,0.432113,0.915639,0.528711,0.0653412,1.03578,1.24517,0.00126718,0
205.0986667,0.0327873,1.26646,0.00736293,0,0.186954,1.21811,0.699555,0.0491658,0.903084,1.17581,0.00141257,0
205.1413333,0,1.30969,0,0,0.548156,1.5489,0.875678,0.0470363,0.844722,0.771147,0.00126178,0
205.184,0.000481086,1.21271,0,0,0.759673,1.74274,0.965839,0.0467074,0.849545,0.451678,0.00115908,0
205.2266667,0.0817165,1.25992,0,0,0.881368,1.74061,0.969229,0.115989,0.886676,0.520254,0.00115157,0.0721805
205.2693333,0.119041,1.4868,0,0,0.960754,1.34075,0.963537,0.153267,0.825824,0.638426,0.000937569,0.0568413
205.312,0.0156345,1.63143,0,0,1.01442,1.17446,1.10883,0.0538474,0.786311,0.728988,0.000524953,0
205.3546667,0,1.60088,0,0,1.02763,1.04346,1.35128,0.0421929,0.788927,0.676371,0.00017248,0
205.3973333,0.00294962,1.34865,0.0853044,0,0.673432,1.2108,1.41667,0.0430608,0.924,0.537197,0,0
205.44,0.0503208,1.2894,0.180673,0.0306359,0.469941,1.41227,1.25307,0.057732,0.828732,0.82098,0,0.0356455
205.4826667,0.0331147,1.32122,0.130717,0.104085,0.617034,1.50556,1.07776,0.159202,0.793041,0.918015,0.00641446,0
205.5253333,0.0927219,1.37945,0.136738,0.238501,0.858513,1.35056,1.01656,0.0697345,0.771166,1.0026,0,0
205.568,0,1.32642,0.0422138,0.126801,1.12079,1.05419,1.1798,0.0417429,0.770625,1.04674,1.71E-05,0
205.6106667,0.017811,1.40825,0,0,1.14389,1.0945,1.25754,0.0403846,0.779968,0.911043,9.02E-05,0
205.6533333,0.0102468,1.52079,0,0.00535258,1.10789,1.43791,1.01091,0.0509859,0.726766,0.936766,0,0
205.696,0,1.40228,0.0894199,0.0496179,0.960801,1.47717,0.696991,0.561075,0.823382,0.856435,0,0.0645671
205.7386667,0.000615291,1.22085,0.284117,0.0030028,0.422918,1.34917,0.42512,0.535847,1.59861,0.633656,0.0689212,0.345508
205.7813333,0.284872,1.15034,0.231523,0,0.025098,1.25648,0.554902,0.438675,1.64881,0.465692,0.0719448,0.540977
205.824,0.308,0.691105,0.222339,0,0.0269976,1.13494,0.929878,0.171086,1.58765,0.468012,0.443093,0.426681
205.8666667,0.305534,0.530093,0.230673,0.00204652,0.032532,1.07432,1.33634,0.0107981,1.5911,0.384201,0.470303,0.325151
205.9093333,0.244387,0.578132,0.106971,0.00268918,0.0325931,0.905153,1.61821,0,1.472,0.33284,0.390225,0.151017
205.952,0.167671,1.11179,0.0354533,2.97E-05,0.0298294,0.611766,1.8653,0.00193879,1.02451,0.366177,0.226713,0.0266816
205.9946667,0.0419891,1.37495,0.0638083,0.836425,0.0311483,0.49113,2.06603,0.008838,0.452996,0.397907,0.000260614,0.039855
206.0373333,0.0463173,1.14291,0.0711888,1.18486,0.0328076,0.472761,2.63347,0.0072377,0.475077,0.522515,0.00245653,0.014772
206.08,0.0179682,1.21086,0.110799,1.13082,0.0303786,0.297279,2.9797,0.0187936,0.449773,0.522722,0.0038981,0.173742
206.1226667,0.000327408,1.49195,0.0994988,0.619259,0.0226794,0.145155,3.05806,0.0409549,0.464552,0.311889,0.125937,0.544246
206.1653333,0.0122779,1.707,0.0839455,0,0.113743,0.132192,2.82907,0.236298,0.374833,0,0.372846,0.71586
206.208,0.0566646,1.70654,0.014836,0.40394,0.0384486,0.585428,2.26704,0,0.404411,0,0.00061249,1.02425
206.2506667,0.0600302,1.58635,0.00433892,0.839968,0,0.746746,2.02617,0,0.532486,0.105707,0,1.14348
206.2933333,0.10859,1.70677,0.00376637,1.12805,0,0.669076,1.89408,0.00747525,0.600641,0.150459,0,1.0417
206.336,0.200645,1.66746,0.0811041,1.04273,0,0.576733,2.20085,0.0538321,0.617322,0.130545,0.0170482,0.972607
206.3786667,0.460911,1.62896,0.197602,0.729612,0.0283819,0.511477,2.1691,0.0714697,0.519489,0.136838,0.0546081,0.731288
206.4213333,1.20086,1.33181,0.149689,0.402313,0.158768,0.510132,2.10974,0.274572,0.66449,0,0.0693751,0.274831
206.464,1.28002,1.04243,0.002072,0.21875,0.0643485,0.897018,2.17623,0.807506,0.695328,0,0.204836,0
206.5066667,0.977722,1.6622,0.000826816,0.0562496,0,1.10536,2.03432,0.893951,0.685623,0,0.301568,0
206.5493333,0.302802,2.3857,0.00209638,0.656466,0,1.04851,1.9531,0.922187,0.757432,0,0.24652,0
206.592,0.136514,2.64472,0.00406555,1.03554,0,0.612455,1.99457,0.522152,0.657625,0,0.0484857,0
206.6346667,0.857669,2.57574,0.00437021,0.709358,0,0.301319,2.02042,0.00223372,0.469091,0.248574,0,0.0392688
206.6773333,0.919892,2.05625,0.0168718,0.858466,0.0196013,0.10684,2.2348,0.0101097,0.396113,0.601274,0,0.139758
206.72,0.946753,1.19912,0.243537,0.933073,0.148433,0.0793709,2.44606,0.0147742,0.569666,0.468666,0.150747,0.232876
206.7626667,0.779484,1.6886,0.220936,0.628559,0.188157,0.130813,2.38562,0.257339,0.650707,0.482052,0.260333,0.615134
206.8053333,0.717654,2.09061,0.109419,0.437651,0.0721602,0.357278,2.52858,0.517853,0.666772,0.509942,0.109001,0.575333
206.848,1.12023,1.811,0.00249225,0.26886,0.00331279,0.339222,2.98026,0.434614,0.803734,0.311168,0,0.106731
206.8906667,1.55447,1.64944,0,0.26908,0.0629604,0.0260354,2.78416,0.187743,0.657457,0.198732,0,0.00254864
206.9333333,1.48939,1.74172,0.00100182,0.136704,0.085695,0.0256657,2.36884,0.0107915,0.596594,0.361723,0,0.175255
206.976,1.12137,1.77808,0.00285324,0.0117344,0.146274,0.00779744,2.20646,0,0.637864,0.37992,0,0.687538
207.0186667,0.675673,1.87015,0.00293962,0.0232245,0.275572,0,2.15955,0,0.553025,0.150683,0,0.846915
207.0613333,0.480978,1.92008,0.00473342,0.026303,0.458159,0.00135401,2.3083,0.0855196,0.661786,0.0553653,0,0.848041
207.104,0.477264,1.88184,0.00225352,0.0239929,0.399421,0,2.42744,0.0660659,0.609575,0,0,0.8478
207.1466667,0.507544,2.04304,0.00148795,0.0434021,0.506323,0.00394667,2.42718,0.00084729,0.808409,0,0,0.721008
207.1893333,0.193311,2.25115,0,0.0163682,0.908676,0.00170212,2.46543,0,0.806244,0.147557,0,0.629271
207.232,0.12801,2.14567,0.000625128,0.00303327,1.18495,0,2.74626,0.0302252,0.701013,0.185249,0,0.664196
207.2746667,0.234715,1.92061,0.00235083,0.0110648,0.887398,0.000513717,2.71466,0.134421,0.631949,0.128236,0,0.763572
207.3173333,0.352076,1.89745,0.00171703,0.0141303,0.40712,0.663998,2.31225,0.130649,0.481531,0.10727,0,0.866407
207.36,0.714612,1.68113,0,0.0728336,0.33474,0.706729,2.34777,0.0477326,0.436283,0.119166,0,0.781655
207.4026667,0.997725,1.73689,0,0.285494,0.462842,0.220613,1.98674,0.12144,0.472687,0.109966,0,0.628961
207.4453333,0.76118,1.77934,0.367685,0.331752,0.563113,0.244963,1.35075,0.623933,0.709187,0.0610959,0.0374157,0.562627
207.488,0.389867,2.25417,0.346299,0.215051,0.413333,0.652859,0.775994,0.593457,0.914597,0.272732,0.442387,0.101089
207.5306667,0.584915,2.27658,0.218787,0.20379,0.664451,1.31494,0.822462,0.177302,0.742037,0.269153,0.68241,0
207.5733333,0.356884,2.10118,0.335013,0,0.632478,1.86699,0.777105,0.144021,0.882475,0.171155,0.475521,0.10082
207.616,0,2.23228,0.181531,0,0.698584,1.98726,0.884744,0.0308428,0.600503,0.270754,0.432319,0
207.6586667,0.0254274,2.2648,0.127383,0.316616,0.640781,1.60038,0.771951,0,0.10137,0.741283,0.409075,0
207.7013333,0.566577,2.14427,0.130459,0.734826,0.541254,1.22537,1.02106,0,0.0731649,0.653162,0.308616,0.13441
207.744,0.695408,1.94513,0.0899618,0.911913,0.36299,0.899887,1.08408,0.127724,0.0736866,0.446161,0.0260595,0.454332
207.7866667,0.308932,1.95399,0.0309622,0.851689,0.570704,1.34106,0.610309,0.0720304,0.0748725,0.689584,0,0.602224
207.8293333,0.376371,1.98601,0,0.244004,0.965689,1.35504,0.756582,0.0578215,0.0659526,0.840177,0,0.21114
207.872,0.242885,2.00062,0.0559914,0,1.13337,1.20103,1.04835,0.0778685,0.0524899,0.861435,0.0016738,0
207.9146667,0.430712,1.84693,0.0594683,0.0836423,1.0301,0.800775,1.69698,0.0656005,0.0365565,0.710207,0.224763,0
207.9573333,0.75488,1.54888,0,0.594932,0.876168,0.643826,2.1722,0.0660486,0.0528299,0.649141,0.468813,0
208,0.670153,1.67376,0,0.728625,0.778148,0.834049,2.25659,0.163548,0.0560074,0.447857,0.357645,0.14748
208.0426667,0.43561,1.99884,0,0.40478,0.749449,1.13637,1.99565,0.394616,0.0621004,0.206652,0.455834,0.47092
208.0853333,0.506557,1.93287,0,0.0435102,0.842603,1.22805,1.82683,0.480619,0.0672257,0.218221,0.456798,0.545242
208.128,0.36855,1.4942,0,0.0757107,0.801819,1.52814,1.87507,0.185495,0.0539477,0.488707,0.0339405,0.641466
208.1706667,0.555866,1.67929,0.00349905,0.208847,0.822901,1.17456,2.10098,0.0606925,0.0886818,0.462805,0.00371146,0.655263
208.2133333,0.721309,1.70923,0.00843178,0.607408,0.625982,0.714064,2.3756,0.0570824,0.289456,0.406374,0.0057674,0.461263
208.256,0.950981,1.68379,0.022864,0.767102,0.652459,0.400097,2.34282,0.0570901,0.0776878,0.341019,0,0.504648
208.2986667,1.18032,1.49236,0.0814311,0.631389,0.757957,0.315129,2.14749,0.0500681,0.0688198,0.322395,0.00603047,0.695659
208.3413333,1.72096,1.38652,0.166613,0.213442,0.778841,0.353211,1.8572,0.0436784,0.0639045,0.300398,0.00703241,0.729436
208.384,1.72991,1.33177,0.209109,0.114942,0.761329,0.499891,1.93412,0.0441196,0.0670637,0.270361,0,0.650557
208.4266667,1.57249,1.53486,0.207906,0.01866,0.85146,0.294521,2.02792,0.043956,0.0706882,0.287856,0,0.23696
208.4693333,1.32212,1.71378,0.122815,0.000239706,0.796236,0.295637,2.1854,0.0486469,0.248058,0.373255,0,0
208.512,1.53948,1.87785,0,0,0.601052,0.368433,1.8639,0.0504072,0.399184,0.390725,0.0178589,0
208.5546667,1.84859,1.69132,0.000487866,0,0.498163,1.13641,1.85734,0.0382535,0.34283,0.323324,0.0216484,0.147137
208.5973333,1.83796,1.49455,0,0,0.421308,1.07903,1.86131,0.0915452,0.142544,0.395232,0.0148157,0.484841
208.64,1.34034,1.66047,0.00051803,0.0153086,0.517245,0.867973,1.72975,0.0495736,0.0907738,0.32899,0,0.8546
208.6826667,1.11094,1.82897,0.000682312,0.0195126,0.875991,0.678761,1.85163,0.0261342,0.0652539,0.323855,0,0.883878
208.7253333,1.42824,1.70132,0,0.0185686,1.1337,0.411657,2.00921,0.0234563,0.0778619,0.31709,0.00267067,0.482434
208.768,1.64704,1.38282,0.00216458,0.110357,0.980649,0.52059,2.13772,0.0160498,0.0896047,0.328987,0,0.137036
208.8106667,1.58251,1.50808,0.00240041,0.245365,0.727209,0.565002,2.18103,0.00845148,0.0917641,0.434344,0,0
208.8533333,1.13537,1.77376,0.00311585,0.417194,0.495844,0.83421,2.21028,0.185836,0.0842537,0.293336,0,0.123147
208.896,0.912206,1.76808,0.00237206,0.582079,0.474467,0.709249,2.39595,0.392728,0.0811728,0.282445,0,0.462859
208.9386667,0.959701,2.05977,0.056751,0.460759,0.574668,0.415837,2.37921,0.310093,0.0812247,0.286715,0,0.539653
208.9813333,1.01411,2.00716,0.0712473,0.0720219,0.806241,0.440679,2.33681,0.265548,0.0768834,0.370495,0,0.27777
209.024,1.07194,1.53229,0.0374491,0.00326809,1.00283,0.414771,2.35293,0.206632,0.0823303,0.621385,0,0.13141
209.0666667,1.27752,1.31283,0.0477607,0.00357106,1.01534,0.336195,2.24156,0.122596,0.0832604,0.67719,0,0.0994101
209.1093333,1.53641,1.20807,0.00270128,0.000314205,1.11456,0.34546,2.02669,0.00599461,0.0728189,0.586883,0,0.334678
209.152,1.59822,1.13487,0.00176789,0,1.13432,0.256429,1.88637,0.252898,0.0561257,0.396693,0.00924002,0.656868
209.1946667,1.36927,1.12266,0,0.199851,1.15804,0,1.68302,0.772497,0.0559419,0.76927,0.125874,0.614851
209.2373333,0.938345,1.44924,0.0425573,0,1.06053,0.188606,1.18171,0.869694,0.0767873,1.07208,0.226295,0.216987
209.28,0.710145,1.90048,0.192314,0,0.418656,0.270322,0.532769,0.63588,0.25936,1.17584,0.153801,0.236621
209.3226667,0.269806,1.95734,0.101245,0,0.215834,0.0580941,0.417296,0.656458,0.826591,1.85518,0.245381,0.0425927
209.3653333,0.000554966,1.67761,0.039825,0,0.258671,0.113726,0.241027,0.517119,1.26914,2.12271,0.256088,0.0191769
209.408,0.00883137,1.59534,0.212734,0,0,0.400874,0.256975,0.296039,1.18021,2.34445,0.135146,0.00443622
209.4506667,0.0445138,1.31178,0.342778,0,0.089977,0.358239,0.728166,0.355141,1.05446,2.08178,0.235538,0
209.4933333,0.113708,1.34778,0.26657,0.00236734,0.294162,0.16245,1.33978,0.557291,1.31103,1.69661,0.425136,0
209.536,0.264973,1.74154,0.327846,0.00930433,0.285268,0.12046,1.41591,0.365683,1.3144,1.67102,0,0
209.5786667,0.469519,1.83523,0.326679,0.0118382,0.312562,0.126776,0.932406,0.100195,1.23155,1.79518,0,0
209.6213333,0.228824,1.77094,0.167787,0.165761,0.296176,0.113377,0.788493,0.108956,1.01892,1.8711,0,0
209.664,0.380527,1.51715,0.13299,0.15249,0.155613,0.180255,0.611021,0.113979,1.08332,1.92745,0,0
